,Unique_ID,Ticker,Source,Date,Article Headline,Neutral,Positive,Negative
1702,IR-2079,CVX,Investment Research,2022-02-12,Chevron Corporation,0.3633482227515843,0.2433358959129287,0.3933158927700586
1703,IR-208,DVN,Investment Research,2023-09-17,Devon Energy Corporation,0.3261862429545114,0.23681086120440772,0.437002880302699
1704,IR-2080,CVX,Investment Research,2022-02-05,Chevron Corporation,0.3651214342357384,0.24700931806324256,0.3878692522024115
1705,IR-2081,CVX,Investment Research,2022-01-31,Chevron Corporation,0.3625314578207003,0.24222774317281115,0.3952407871062557
1706,IR-2082,CVX,Investment Research,2022-01-31,Raising price target to $151,0.3059833360215028,0.11351994619083901,0.5804967191070318
1707,IR-2083,CVX,Investment Research,2022-01-29,Chevron Corporation,0.2738729320356951,0.26650759413400116,0.45961948440355416
1708,IR-2084,CVX,Investment Research,2022-01-28,Chevron Corporation,0.30752484158923227,0.22451479743338293,0.4679603696697288
1709,IR-2085,CVX,Investment Research,2022-01-28,CFRA KEEPS BUY OPINION ON SHARES OF CHEVRON CORP.,0.11128730326890945,0.0784984827041626,0.8102142214775085
1710,IR-2086,CVX,Investment Research,2022-01-22,Chevron Corporation,0.3960473055226935,0.17797162766671842,0.42598104870153797
1711,IR-2087,CVX,Investment Research,2022-01-15,Chevron Corporation,0.3777656356493632,0.1774635712823106,0.4447708057446612
1712,IR-2088,CVX,Investment Research,2022-01-09,Chevron Corporation,0.3858633334231045,0.17923042576553094,0.43490621592435574
1713,IR-2089,CVX,Investment Research,2022-01-01,Chevron Corporation,0.39979991663454306,0.18391776980004376,0.4162823074600763
1714,IR-209,EOG,Investment Research,2023-09-17,"EOG Resources, Inc.",0.38671696641378933,0.12330168671905994,0.4899813381748067
1715,IR-2090,CVX,Investment Research,2021-12-25,Chevron Corporation,0.3929781972741087,0.17793381058921418,0.4290879871696234
1716,IR-2091,CVX,Investment Research,2021-12-18,Chevron Corporation,0.40455654692939585,0.17004717136215833,0.425396279949281
1717,IR-2092,CVX,Investment Research,2021-12-11,Chevron Corporation,0.4134250824443168,0.1644556171571215,0.42211928011642563
1718,IR-2093,CVX,Investment Research,2021-12-05,Chevron Corporation,0.37602267078020507,0.17797264420530862,0.4460046775639057
1719,IR-2094,CVX,Investment Research,2021-11-27,Chevron Corporation,0.38690521630148095,0.17053525351608792,0.44255951781653696
1720,IR-2095,CVX,Investment Research,2021-11-21,Chevron Corporation,0.3692526812147763,0.19827509604187477,0.4324722155514691
1721,IR-2096,CVX,Investment Research,2021-11-13,Chevron Corporation,0.3972370703704655,0.16383168742888504,0.4389312331461244
1722,IR-2097,CVX,Investment Research,2021-11-06,Chevron Corporation,0.42165778535935616,0.15161181127445567,0.426730412679414
1723,IR-2098,CVX,Investment Research,2021-11-02,Strong 3Q21; reaffirming target of $127,0.42136937209094566,0.038649802561849356,0.539980799270173
1724,IR-2099,CVX,Investment Research,2021-11-01,Chevron Corporation,0.3979831945358051,0.17040311928010649,0.43161370180961156
1725,IR-21,MRO,Investment Research,2024-04-27,Marathon Oil Corporation,0.20160995070871554,0.4126280483446623,0.38576200692669343
1726,IR-210,PXD,Investment Research,2023-09-17,Pioneer Natural Resources Company,0.27128116072465974,0.289281508523143,0.4394373298726148
1727,IR-2100,CVX,Investment Research,2021-10-30,Chevron Corporation,0.36730470716515007,0.18772773214561098,0.4449675559778424
1728,IR-2101,CVX,Investment Research,2021-10-29,Chevron Corporation,0.3625376987684932,0.18478175118151638,0.45268054120242596
1729,IR-2102,CVX,Investment Research,2021-10-29,CFRA KEEPS BUY OPINION ON SHARES OF CHEVRON CORPORATION,0.16122199594974518,0.048045847564935684,0.7907321453094482
1730,IR-2103,CVX,Investment Research,2021-10-28,Chevron Corporation,0.28859978205420905,0.2171231700728337,0.4942770554787583
1731,IR-2104,CVX,Investment Research,2021-10-28,CFRA LIFTS VIEW ON SHARES OF CHEVRON CORPORATION TO BUY FROM HOLD,0.18127471208572388,0.011495326645672321,0.8072298765182495
1732,IR-2105,CVX,Investment Research,2021-10-23,Chevron Corporation,0.3329979138345354,0.2065874930574662,0.4604145854504572
1733,IR-2106,CVX,Investment Research,2021-10-16,Chevron Corporation,0.33647888785021174,0.20444338070228696,0.45907772166861427
1734,IR-2107,CVX,Investment Research,2021-10-10,Chevron Corporation,0.3333602481935587,0.20609378923351565,0.46054594135946697
1735,IR-2108,CVX,Investment Research,2021-10-03,Chevron Corporation,0.32748417980555034,0.22400168469175696,0.448514125102924
1736,IR-2109,CVX,Investment Research,2021-09-25,Chevron Corporation,0.32385471401115257,0.21955746034574178,0.4565878174164229
1737,IR-211,MRO,Investment Research,2023-09-17,Marathon Oil Corporation,0.29483605391885104,0.3164636110396762,0.3887003380805254
1738,IR-2110,CVX,Investment Research,2021-09-18,Chevron Corporation,0.31769761220655507,0.24881989721001851,0.4334824679212438
1739,IR-2111,CVX,Investment Research,2021-09-12,Chevron Corporation,0.32418756197310156,0.24199831687534848,0.433814100921154
1740,IR-2112,CVX,Investment Research,2021-09-04,Chevron Corporation,0.3227685255308946,0.24054879690003064,0.4366826547516717
1741,IR-2113,CVX,Investment Research,2021-08-28,Chevron Corporation,0.3106852779682312,0.25930383392713136,0.43001088386194575
1742,IR-2114,CVX,Investment Research,2021-08-21,Chevron Corporation,0.331065705149538,0.2348526951132549,0.434081612361802
1743,IR-2115,CVX,Investment Research,2021-08-14,Chevron Corporation,0.3131573956666721,0.25778428273689413,0.4290583289952742
1744,IR-2116,CVX,Investment Research,2021-08-08,Chevron Corporation,0.32417275979080135,0.2531681967795723,0.42265905532985926
1745,IR-2117,CVX,Investment Research,2021-08-04,Strong 2Q; reaffirming target of $127,0.4186289650388062,0.07112504099495709,0.5102459892320136
1746,IR-2118,CVX,Investment Research,2021-08-02,Chevron Corporation,0.3295619704036249,0.24809335580923492,0.42234468346254694
1747,IR-2119,CVX,Investment Research,2021-07-31,Chevron Corporation,0.26436159171556173,0.2812881196211827,0.45435030150570366
1748,IR-212,COP,Investment Research,2023-09-17,ConocoPhillips,0.2776431585144665,0.17142136017274526,0.5509354811575677
1749,IR-2120,CVX,Investment Research,2021-07-31,Chevron Corporation,0.26436159171556173,0.2812881196211827,0.45435030150570366
1750,IR-2121,CVX,Investment Research,2021-07-30,CFRA KEEPS HOLD OPINION ON SHARES OF CHEVRON CORPORATION,0.0560220442712307,0.24226507544517517,0.7017129063606262
1751,IR-2122,CVX,Investment Research,2021-07-29,Chevron Corporation,0.2991197116084789,0.24608729269943738,0.45479299598618556
1752,IR-2123,CVX,Investment Research,2021-07-29,CFRA KEEPS HOLD OPINION ON SHARES OF CHEVRON CORPORATION,0.02510739676654339,0.03377488628029823,0.9411176443099976
1753,IR-2124,CVX,Investment Research,2021-07-24,Chevron Corporation,0.30231655404592556,0.27951181845532524,0.41817162558436394
1754,IR-2125,CVX,Investment Research,2021-07-17,Chevron Corporation,0.31399334739479756,0.27030281112011934,0.41570384665909743
1755,IR-2126,CVX,Investment Research,2021-07-10,Chevron Corporation,0.30631412291485405,0.2771638490052687,0.41652203092558515
1756,IR-2127,CVX,Investment Research,2021-07-03,Chevron Corporation,0.303845692684667,0.28020614644305575,0.4159481684780783
1757,IR-2128,CVX,Investment Research,2021-06-30,CVX Gray Swan Risk: Overpriced by -X.xx%,0.08323869109153748,0.019883079454302788,0.8968782424926758
1758,IR-2129,CVX,Investment Research,2021-06-26,Chevron Corporation,0.3063418499918448,0.27657418532503975,0.4170839698571298
1759,IR-213,MRO,Investment Research,2023-09-12,SEC Investigation Update: MRO,0.02078896004925756,0.07979953398599345,0.8994115100187414
1760,IR-2130,CVX,Investment Research,2021-06-19,Chevron Corporation,0.304963859419028,0.27710321576644975,0.41793291001684135
1761,IR-2131,CVX,Investment Research,2021-06-12,Chevron Corporation,0.3065601567116876,0.27197121259652907,0.42146862153377795
1762,IR-2132,CVX,Investment Research,2021-06-05,Chevron Corporation,0.23445750007198918,0.33886328531015253,0.4266792132208745
1763,IR-2133,CVX,Investment Research,2021-05-29,Chevron Corporation,0.23861879845046335,0.3368923537329667,0.4244888433151775
1764,IR-2134,CVX,Investment Research,2021-05-22,Chevron Corporation,0.22908340487629175,0.34789520755617154,0.4230213850322697
1765,IR-2135,CVX,Investment Research,2021-05-15,Chevron Corporation,0.23785935373355946,0.33929431060743,0.4228463275358081
1766,IR-2136,CVX,Investment Research,2021-05-12,Reaffirming BUY and raising price target to $127,0.17373948924553892,0.2696991985818992,0.5565613029369464
1767,IR-2137,CVX,Investment Research,2021-05-09,Chevron Corporation,0.23630291502922773,0.3380358017877572,0.42566127443893087
1768,IR-2138,CVX,Investment Research,2021-05-01,Chevron Corporation,0.28923868015408516,0.2921082083032363,0.4186531030055549
1769,IR-2139,CVX,Investment Research,2021-05-01,Chevron Corporation,0.28923868015408516,0.2921082083032363,0.4186531030055549
1770,IR-214,EOG,Investment Research,2023-09-10,"EOG Resources, Inc.",0.3822930577314562,0.1259218226186931,0.4917851198050711
1771,IR-2140,CVX,Investment Research,2021-04-30,CFRA KEEPS HOLD OPINION ON SHARES OF CHEVRON CORPORATION,0.06137603893876076,0.10547664761543274,0.8331473469734192
1772,IR-2141,CVX,Investment Research,2021-04-24,Chevron Corporation,0.28798668743628597,0.2787568680424657,0.4332564517648684
1773,IR-2142,CVX,Investment Research,2021-04-18,Chevron Corporation,0.2963480090515481,0.2701976635079417,0.4334543335975872
1774,IR-2143,CVX,Investment Research,2021-04-10,Chevron Corporation,0.2804261094166173,0.2834675545907683,0.4361063374413384
1775,IR-2144,CVX,Investment Research,2021-04-07,Watchdog Risk Brief: CVX - estimate of overvalue Gray Swan Event Factor,0.024565188214182854,0.2037549763917923,0.7716798186302185
1776,IR-2145,CVX,Investment Research,2021-04-03,Chevron Corporation,0.2716950380967723,0.2839460647664964,0.444358906812138
1777,IR-2146,CVX,Investment Research,2021-03-30,Chevron Corporation,0.2660963485120899,0.2932674395851791,0.44063622421688503
1778,IR-2147,CVX,Investment Research,2021-03-27,Chevron Corporation,0.19162268201924032,0.3047709608864453,0.5036063530585833
1779,IR-2148,CVX,Investment Research,2021-03-20,Chevron Corporation,0.1949226170157393,0.3036036937394076,0.5014737005242043
1780,IR-2149,CVX,Investment Research,2021-03-13,Chevron Corporation,0.17474480790810454,0.3215889833453629,0.5036662116439806
1781,IR-215,PXD,Investment Research,2023-09-10,Pioneer Natural Resources Company,0.2739612673305803,0.2904286333359778,0.43561010031650466
1782,IR-2150,CVX,Investment Research,2021-03-09,Chevron Corporation,0.2188632278703153,0.2995021239750915,0.48163463589217925
1783,IR-2151,CVX,Investment Research,2021-03-09,CFRA KEEPS HOLD OPINION ON SHARES OF CHEVRON CORPORATION,0.03155297785997391,0.03105403296649456,0.9373930096626282
1784,IR-2152,CVX,Investment Research,2021-03-08,Chevron Corporation,0.22588101955240264,0.3571096235228812,0.41700934761149044
1785,IR-2153,CVX,Investment Research,2021-03-08,CFRA KEEPS HOLD OPINION ON SHARES OF CHEVRON CORPORATION,0.04862308129668236,0.03053779900074005,0.9208390712738037
1786,IR-2154,CVX,Investment Research,2021-03-06,Chevron Corporation,0.22466304308424392,0.2557953181159165,0.5195416406624846
1787,IR-2155,CVX,Investment Research,2021-02-27,Chevron Corporation,0.20357002530040014,0.29548708556426895,0.5009428900666535
1788,IR-2156,CVX,Investment Research,2021-02-20,Chevron Corporation,0.19166442839842704,0.31533158260087174,0.4930039907598661
1789,IR-2157,CVX,Investment Research,2021-02-13,Chevron Corporation,0.2107770973816514,0.30147822284036213,0.48774469597265124
1790,IR-2158,CVX,Investment Research,2021-02-06,Chevron Corporation,0.20356548267106214,0.30310966208991075,0.49332485415248406
1791,IR-2159,CVX,Investment Research,2021-02-02,Reaffirm BUY following 4Q20 results,0.12040197779424489,0.28796801110729575,0.5916300097014755
1792,IR-216,COP,Investment Research,2023-09-10,ConocoPhillips,0.2764644678682089,0.1716150720603764,0.5519204576396279
1793,IR-2160,CVX,Investment Research,2021-02-01,Chevron Corporation,0.19222993320888943,0.3293893170646495,0.4783807411375973
1794,IR-2161,CVX,Investment Research,2021-01-30,Chevron Corporation,0.1460197537260897,0.37562375888228416,0.4783564908977817
1795,IR-2162,CVX,Investment Research,2021-01-30,Chevron Corporation,0.1460197537260897,0.37562375888228416,0.4783564908977817
1796,IR-2163,CVX,Investment Research,2021-01-29,CFRA KEEPS HOLD OPINION ON SHARES OF CHEVRON CORPORATION,0.04770835489034653,0.05130917206406593,0.9009824395179749
1797,IR-2164,CVX,Investment Research,2021-01-23,Chevron Corporation,0.15874091059188633,0.38220346190364046,0.4590556187116924
1798,IR-2165,CVX,Investment Research,2021-01-16,Chevron Corporation,0.15512354748652263,0.3810647638131152,0.463811660568942
1799,IR-2166,CVX,Investment Research,2021-01-09,Chevron Corporation,0.1411225522375282,0.3671853664221571,0.49169209248879375
1800,IR-2167,CVX,Investment Research,2021-01-02,Chevron Corporation,0.1411225522375282,0.3671853664221571,0.49169209248879375
1801,IR-2168,CVX,Investment Research,2020-12-26,Chevron Corporation,0.1411225522375282,0.3671853664221571,0.49169209248879375
1802,IR-2169,CVX,Investment Research,2020-12-19,Chevron Corporation,0.1411225522375282,0.3671853664221571,0.49169209248879375
1803,IR-217,DVN,Investment Research,2023-09-10,Devon Energy Corporation,0.33647464039294345,0.23330688819681344,0.4302184788608237
1804,IR-2170,CVX,Investment Research,2020-12-12,Chevron Corporation,0.1411225522375282,0.3671853664221571,0.49169209248879375
1805,IR-2171,CVX,Investment Research,2020-12-06,Chevron Corporation,0.1411225522375282,0.3671853664221571,0.49169209248879375
1806,IR-2172,CVX,Investment Research,2020-12-04,Chevron Corporation,0.1411225522375282,0.3671853664221571,0.49169209248879375
1807,IR-2173,CVX,Investment Research,2020-12-04,CFRA KEEPS HOLD OPINION ON SHARES OF CHEVRON CORPORATION,0.05416524410247803,0.17833276093006134,0.7675020098686218
1808,IR-2174,CVX,Investment Research,2020-11-28,Chevron Corporation,0.13243623108913502,0.38331147179835373,0.48425228159046835
1809,IR-2175,CVX,Investment Research,2020-11-21,Chevron Corporation,0.13759154500439763,0.37300219676560825,0.4894062460710605
1810,IR-2176,CVX,Investment Research,2020-11-14,Chevron Corporation,0.15014185709878802,0.3746846326523357,0.4751734865001506
1811,IR-2177,CVX,Investment Research,2020-11-09,Reiterating BUY following 3Q20 results,0.19578098319470882,0.23817496001720428,0.5660440661013126
1812,IR-2178,CVX,Investment Research,2020-11-09,Reiterating BUY following 3Q20 results,0.0807845708137999,0.37265639767671627,0.5465590325184166
1813,IR-2179,CVX,Investment Research,2020-11-07,Chevron Corporation,0.13789605463130605,0.4011325067323115,0.460971435221533
1814,IR-218,MRO,Investment Research,2023-09-10,Marathon Oil Corporation,0.28622684176815183,0.3070941648789142,0.40667899766642795
1815,IR-2180,CVX,Investment Research,2020-11-02,Chevron Corporation,0.12779228208172652,0.40585313664956224,0.4663545729385482
1816,IR-2181,CVX,Investment Research,2020-10-31,Chevron Corporation,0.15695297772831776,0.39051946515546127,0.45252756489550366
1817,IR-2182,CVX,Investment Research,2020-10-31,Chevron Corporation,0.15695297772831776,0.39051946515546127,0.45252756489550366
1818,IR-2183,CVX,Investment Research,2020-10-30,CFRA KEEPS HOLD OPINION ON SHARES OF CHEVRON CORPORATION,0.04854608327150345,0.3794980049133301,0.5719559788703918
1819,IR-2184,CVX,Investment Research,2020-10-24,Chevron Corporation,0.11146960091880626,0.4468185342848301,0.4417118677455518
1820,IR-2185,CVX,Investment Research,2020-10-17,Chevron Corporation,0.10902050499700838,0.4462128887987799,0.44476659865015084
1821,IR-2186,CVX,Investment Research,2020-10-17,Chevron Corporation,0.10902050499700838,0.4462128887987799,0.44476659865015084
1822,IR-2187,CVX,Investment Research,2020-10-10,Chevron Corporation,0.15933227730805383,0.44174728860311646,0.3989204345818828
1823,IR-2188,CVX,Investment Research,2020-10-03,Chevron Corporation,0.1462989944136805,0.4458498534642988,0.4078511434296767
1824,IR-2189,CVX,Investment Research,2020-09-30,Chevron – SEC Investigation Update,0.020756247267127038,0.1064006119966507,0.8728431582450866
1825,IR-219,EOG,Investment Research,2023-09-05,"EOG Resources, Inc.",0.4099356665423042,0.12413220641840446,0.46593211914755794
1826,IR-2190,CVX,Investment Research,2020-09-26,Chevron Corporation,0.14854610783772337,0.4400979176991516,0.4113559831554691
1827,IR-2191,CVX,Investment Research,2020-09-19,Chevron Corporation,0.1522053668482436,0.43254902058591443,0.4152456120484405
1828,IR-2192,CVX,Investment Research,2020-09-12,Chevron Corporation,0.1457777806722066,0.45161171794375954,0.4026105016031686
1829,IR-2193,CVX,Investment Research,2020-09-05,Chevron Corporation,0.14174348395317793,0.433597846991486,0.4246586543611354
1830,IR-2194,CVX,Investment Research,2020-08-29,Chevron Corporation,0.13506980933662918,0.4239314030855894,0.44099879414877957
1831,IR-2195,CVX,Investment Research,2020-08-22,Chevron Corporation,0.12365804840293196,0.43492283133996856,0.44141912770768005
